ID,Source,Duration in Minutes,Start Time,End Time,Amount,Kiosk ID,App Zone ID,App Zone Group,Payment Method,Location Group,Last Updated,Year,Month,Hour,inter_arrival_minutes
84861819,Parking Meters,90.0,2024-01-04 15:14:00,2021-08-11 16:44:00,3.25,10000109,,,CARD,Core,5/4/2023 21:35,2021,August,15,0.0
84799318,Parking Meters,60.0,2024-01-04 15:15:00,2021-08-06 16:15:00,2.0,10001034,,,COINS,Core,5/4/2023 21:34,2021,August,15,1.0
84927134,Parking Meters,22.5,2024-01-04 15:16:00,2021-08-16 15:39:00,0.75,10000626,,,COINS,Core,5/4/2023 21:36,2021,August,15,1.0
84927131,Parking Meters,135.0,2024-01-04 15:17:00,2021-08-16 17:32:00,4.75,35001518,,,CARD,West Campus,5/4/2023 21:36,2021,August,15,1.0
84746100,Parking Meters,135.0,2024-01-04 15:23:00,2021-08-02 16:41:00,2.5,10000201,,,CARD,Core,6/9/2023 21:20,2021,August,15,6.0
84799582,Parking Meters,60.0,2024-01-04 15:27:00,2021-08-06 16:27:00,2.25,61001631,,,CARD,Rainey,5/4/2023 21:34,2021,August,15,4.0
84862068,Parking Meters,210.0,2024-01-04 15:30:00,2021-08-11 19:00:00,8.5,10000310,,,CARD,Core,5/4/2023 21:35,2021,August,15,3.0
84875076,Parking Meters,60.0,2024-01-04 15:31:00,2021-08-12 16:31:00,2.25,10000402,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84875109,Parking Meters,60.0,2024-01-04 15:33:00,2021-08-12 16:33:00,2.25,24002416,,,CARD,East Austin,5/4/2023 21:35,2021,August,15,2.0
84816367,Parking Meters,60.0,2024-01-04 15:35:00,2021-08-07 16:35:00,2.25,24002433,,,CARD,East Austin,5/4/2023 21:34,2021,August,15,2.0
84816366,Parking Meters,16.5,2024-01-04 15:36:00,2021-08-07 15:52:00,0.55,10000201,,,COINS,Core,5/4/2023 21:34,2021,August,15,1.0
84890271,Parking Meters,90.0,2024-01-04 15:38:00,2021-08-13 17:08:00,3.25,10000316,,,CARD,Core,5/4/2023 21:35,2021,August,15,2.0
84890391,Parking Meters,195.0,2024-01-04 15:43:00,2021-08-13 18:58:00,7.75,10000443,,,CARD,Core,5/4/2023 21:35,2021,August,15,5.0
84663227,Parking Meters,60.0,2024-01-04 15:44:00,2021-07-27 16:44:00,2.25,20001426,,,CARD,Non-Core,5/4/2023 21:32,2021,July,15,1.0
84890401,Parking Meters,120.0,2024-01-04 15:45:00,2021-08-13 17:45:00,4.25,10001027,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84784485,Parking Meters,60.0,2024-01-04 15:47:00,2021-08-05 16:47:00,2.25,20001705,,,CARD,Non-Core,5/4/2023 21:34,2021,August,15,2.0
84784487,Parking Meters,105.0,2024-01-04 15:47:00,2021-08-05 17:32:00,3.75,20001731,,,CARD,Non-Core,5/4/2023 21:34,2021,August,15,0.0
84784496,Parking Meters,60.0,2024-01-04 15:47:00,2021-08-05 16:47:00,2.25,24002432,,,CARD,East Austin,5/4/2023 21:34,2021,August,15,0.0
84759422,Parking Meters,370.0,2024-01-04 15:49:00,2021-08-03 21:59:00,5.0,81002107,,,CARD,Emma,5/4/2023 21:34,2021,August,15,2.0
84875466,Parking Meters,90.0,2024-01-04 15:54:00,2021-08-12 17:24:00,3.0,10000305,,,COINS,Core,5/4/2023 21:35,2021,August,15,5.0
84862486,Parking Meters,60.0,2024-01-04 15:55:00,2021-08-11 16:55:00,2.25,10000129,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84875470,Parking Meters,60.0,2024-01-04 15:55:00,2021-08-12 16:55:00,2.25,26002623,,,CARD,Mueller,5/4/2023 21:35,2021,August,15,0.0
84707292,Parking Meters,75.0,2024-01-04 15:55:00,2021-07-30 17:10:00,2.75,10001011,,,CARD,Core,5/4/2023 21:32,2021,July,15,0.0
84862491,Parking Meters,60.0,2024-01-04 15:56:00,2021-08-11 16:56:00,2.25,61001626,,,CARD,Rainey,5/4/2023 21:35,2021,August,15,1.0
84862506,Parking Meters,60.0,2024-01-04 15:57:00,2021-08-11 16:57:00,2.25,10000134,,,CARD,Core,5/4/2023 21:35,2021,August,15,1.0
84875591,Parking Meters,135.0,2024-01-04 16:02:00,2021-08-12 18:17:00,4.75,61001607,,,CARD,Rainey,5/4/2023 21:35,2021,August,16,5.0
84890728,Parking Meters,150.0,2024-01-04 16:02:00,2021-08-13 18:32:00,5.5,24002472,,,CARD,East Austin,5/4/2023 21:35,2021,August,16,0.0
84850758,Parking Meters,90.0,2024-01-04 16:02:00,2021-08-10 17:32:00,3.25,35001513,,,CARD,West Campus,5/4/2023 21:35,2021,August,16,0.0
84875578,Parking Meters,60.0,2024-01-04 16:02:00,2021-08-12 17:02:00,2.25,20001416,,,CARD,Non-Core,5/4/2023 21:35,2021,August,16,0.0
84850759,Parking Meters,105.0,2024-01-04 16:02:00,2021-08-10 17:47:00,3.75,10000202,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84890741,Parking Meters,318.75,2024-01-04 16:03:00,2021-08-13 16:40:00,2.25,35001556,,,CARD,West Campus,5/4/2023 21:35,2021,August,16,1.0
84817111,Parking Meters,120.0,2024-01-04 16:06:00,2021-08-07 18:06:00,4.25,10001218,,,CARD,Core,5/4/2023 21:34,2021,August,16,3.0
84817104,Parking Meters,120.0,2024-01-04 16:06:00,2021-08-07 18:06:00,4.25,10000405,,,CARD,Core,5/4/2023 21:34,2021,August,16,0.0
84707545,Parking Meters,120.0,2024-01-04 16:06:00,2021-07-30 18:06:00,4.25,10000661,,,CARD,Core,5/4/2023 21:32,2021,July,16,0.0
84707579,Parking Meters,60.0,2024-01-04 16:08:00,2021-07-30 17:08:00,2.25,24002432,,,CARD,East Austin,5/4/2023 21:32,2021,July,16,2.0
84707578,Parking Meters,111.166664,2024-01-04 16:08:00,2021-07-30 17:59:00,3.95,35002503,,,CARD,West Campus,5/4/2023 21:32,2021,July,16,0.0
84890921,Parking Meters,60.0,2024-01-04 16:12:00,2021-08-13 17:12:00,2.25,24002433,,,CARD,East Austin,5/4/2023 21:35,2021,August,16,4.0
84707689,Parking Meters,150.0,2024-01-04 16:12:00,2021-07-30 18:42:00,5.5,71002004,,,CARD,Toomey,5/4/2023 21:32,2021,July,16,0.0
84890936,Parking Meters,90.0,2024-01-04 16:13:00,2021-08-13 17:43:00,3.0,91001901,,,CARD,MACC Lot,5/4/2023 21:35,2021,August,16,1.0
84890944,Parking Meters,60.0,2024-01-04 16:13:00,2021-08-13 17:13:00,2.25,10000119,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84707683,Parking Meters,105.0,2024-01-04 16:13:00,2021-07-30 17:58:00,3.75,10000534,,,CARD,Core,5/4/2023 21:32,2021,July,16,0.0
84771524,Parking Meters,105.0,2024-01-04 16:13:00,2021-08-04 17:58:00,3.75,10001002,,,CARD,Core,5/4/2023 21:34,2021,August,16,0.0
84771529,Parking Meters,15.0,2024-01-04 16:15:00,2021-08-04 16:30:00,0.5,10000803,,,COINS,Core,5/4/2023 21:34,2021,August,16,2.0
84890943,Parking Meters,463.71667,2024-01-04 16:15:00,2021-08-13 23:58:00,27.37,10000824,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84785023,Parking Meters,75.0,2024-01-04 16:16:00,2021-08-05 17:31:00,2.75,10000316,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84785035,Parking Meters,60.0,2024-01-04 16:17:00,2021-08-05 17:17:00,2.25,10000704,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84800526,Parking Meters,210.0,2024-01-04 16:18:00,2021-08-06 19:48:00,8.5,10001046,,,CARD,Core,5/4/2023 21:34,2021,August,16,1.0
84759128,Parking Meters,101.78333,2024-01-04 16:18:00,2021-08-03 17:59:00,3.64,35002535,,,CARD,West Campus,5/4/2023 21:34,2021,August,16,0.0
84746916,Parking Meters,75.0,2024-01-04 16:19:00,2021-08-02 17:34:00,2.5,10000520,,,COINS,Core,6/9/2023 21:20,2021,August,16,1.0
84759171,Parking Meters,60.0,2024-01-04 16:21:00,2021-08-03 17:21:00,2.25,10000665,,,CARD,Core,5/4/2023 21:34,2021,August,16,2.0
84785121,Parking Meters,157.5,2024-01-04 16:21:00,2021-08-05 18:58:00,5.25,10000308,,,CARD,Core,5/4/2023 21:34,2021,August,16,0.0
84746949,Parking Meters,60.0,2024-01-04 16:22:00,2021-08-02 17:22:00,2.25,10000748,,,CARD,Core,6/9/2023 21:20,2021,August,16,1.0
84746945,Parking Meters,96.566666,2024-01-04 16:23:00,2021-08-02 18:00:00,3.25,10001204,,,COINS,Core,6/9/2023 21:20,2021,August,16,1.0
84907723,Parking Meters,165.0,2024-01-04 16:24:00,2021-08-14 19:09:00,6.25,10000502,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84907726,Parking Meters,240.0,2024-01-04 16:25:00,2021-08-14 20:25:00,10.75,10001011,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84747297,Parking Meters,333.0,2024-01-04 16:26:00,2021-08-02 21:59:00,5.0,81002109,,,CARD,Walter,6/9/2023 21:20,2021,August,16,1.0
84907747,Parking Meters,120.0,2024-01-04 16:27:00,2021-08-14 18:27:00,4.25,10000307,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84891197,Parking Meters,90.0,2024-01-04 16:27:00,2021-08-13 17:57:00,3.25,10000512,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84891183,Parking Meters,60.0,2024-01-04 16:28:00,2021-08-13 17:28:00,2.25,71002020,,,CARD,Toomey,5/4/2023 21:35,2021,August,16,1.0
84862972,Parking Meters,240.0,2024-01-04 16:29:00,2021-08-11 20:29:00,10.75,10000230,,,CARD,Core,5/4/2023 21:35,2021,August,16,1.0
84907815,Parking Meters,240.0,2024-01-04 16:29:00,2021-08-14 20:29:00,10.75,61001602,,,CARD,Rainey,5/4/2023 21:35,2021,August,16,0.0
84862982,Parking Meters,60.0,2024-01-04 16:29:00,2021-08-11 17:29:00,2.0,26002623,,,COINS,Mueller,5/4/2023 21:35,2021,August,16,0.0
84863582,Parking Meters,329.0,2024-01-04 16:31:00,2021-08-11 22:00:00,5.0,81002107,,,CARD,Emma,5/4/2023 21:35,2021,August,16,2.0
84800773,Parking Meters,90.0,2024-01-04 16:31:00,2021-08-06 18:01:00,3.25,24002417,,,CARD,East Austin,5/4/2023 21:34,2021,August,16,0.0
84800775,Parking Meters,87.95,2024-01-04 16:32:00,2021-08-06 17:59:00,3.18,35001539,,,CARD,West Campus,5/4/2023 21:34,2021,August,16,1.0
84862996,Parking Meters,60.0,2024-01-04 16:32:00,2021-08-11 17:32:00,2.25,10000125,,,CARD,Core,5/4/2023 21:35,2021,August,16,0.0
84759341,Parking Meters,60.0,2024-01-04 16:33:00,2021-08-03 17:33:00,2.25,20001416,,,CARD,Non-Core,5/4/2023 21:34,2021,August,16,1.0
84759358,Parking Meters,86.21667,2024-01-04 16:33:00,2021-08-03 17:59:00,3.12,10000665,,,CARD,Core,5/4/2023 21:34,2021,August,16,0.0
84863085,Parking Meters,75.0,2024-01-04 16:36:00,2021-08-11 17:51:00,2.75,28002803,,,CARD,Austin High,5/4/2023 21:35,2021,August,16,3.0
84759414,Parking Meters,60.0,2024-01-04 16:39:00,2021-08-03 17:39:00,2.25,10001040,,,CARD,Core,5/4/2023 21:34,2021,August,16,3.0
84851300,Parking Meters,19.5,2024-01-04 16:42:00,2021-08-10 17:01:00,0.65,10001041,,,COINS,Core,5/4/2023 21:35,2021,August,16,3.0
84863163,Parking Meters,75.0,2024-01-04 16:42:00,2021-08-11 17:57:00,2.75,35001505,,,CARD,West Campus,5/4/2023 21:35,2021,August,16,0.0
84863188,Parking Meters,105.0,2024-01-04 16:44:00,2021-08-11 18:29:00,3.75,10001221,,,CARD,Core,5/4/2023 21:35,2021,August,16,2.0
84708300,Parking Meters,375.0,2024-01-04 16:46:00,2021-07-30 23:01:00,20.0,10000224,,,CARD,Core,5/4/2023 21:32,2021,July,16,2.0
84908207,Parking Meters,210.0,2024-01-04 16:50:00,2021-08-14 20:20:00,8.5,10001053,,,CARD,Core,5/4/2023 21:35,2021,August,16,4.0
84851432,Parking Meters,69.35,2024-01-04 16:50:00,2021-08-10 17:59:00,2.56,20001114,,,CARD,Non-Core,5/4/2023 21:35,2021,August,16,0.0
84747322,Parking Meters,69.833336,2024-01-04 16:50:00,2021-08-02 17:59:00,2.57,35001559,,,CARD,West Campus,6/9/2023 21:20,2021,August,16,0.0
84747324,Parking Meters,60.0,2024-01-04 16:51:00,2021-08-02 17:51:00,2.25,10001041,,,CARD,Core,6/9/2023 21:20,2021,August,16,1.0
84851431,Parking Meters,68.416664,2024-01-04 16:51:00,2021-08-10 17:59:00,2.53,35002514,,,CARD,West Campus,5/4/2023 21:35,2021,August,16,0.0
84747330,Parking Meters,60.0,2024-01-04 16:52:00,2021-08-02 17:52:00,2.25,10001028,,,CARD,Core,6/9/2023 21:20,2021,August,16,1.0
84708506,Parking Meters,195.0,2024-01-04 16:56:00,2021-07-30 20:10:00,5.5,24002429,,,CARD,East Austin,5/4/2023 21:32,2021,July,16,4.0
84851538,Parking Meters,61.066666,2024-01-04 16:58:00,2021-08-10 17:59:00,2.28,10000304,,,CARD,Core,5/4/2023 21:35,2021,August,16,2.0
84772267,Parking Meters,150.0,2024-01-04 17:02:00,2021-08-04 19:32:00,5.5,10000213,,,CARD,Core,5/4/2023 21:34,2021,August,17,4.0
84801336,Parking Meters,60.0,2024-01-04 17:02:00,2021-08-06 18:02:00,2.25,24002426,,,CARD,East Austin,5/4/2023 21:34,2021,August,17,0.0
84801343,Parking Meters,60.0,2024-01-04 17:03:00,2021-08-06 18:03:00,2.25,10001217,,,CARD,Core,5/4/2023 21:34,2021,August,17,1.0
84772276,Parking Meters,60.0,2024-01-04 17:03:00,2021-08-04 18:03:00,2.25,71002018,,,CARD,Toomey,5/4/2023 21:34,2021,August,17,0.0
84801348,Parking Meters,360.0,2024-01-04 17:03:00,2021-08-06 23:03:00,19.25,10001027,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84772293,Parking Meters,135.0,2024-01-04 17:03:00,2021-08-04 19:18:00,4.75,10000861,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84801346,Parking Meters,60.0,2024-01-04 17:03:00,2021-08-06 18:03:00,2.25,10000546,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84851622,Parking Meters,55.283333,2024-01-04 17:04:00,2021-08-10 18:00:00,2.25,10001035,,,CARD,Core,5/4/2023 21:35,2021,August,17,1.0
84801364,Parking Meters,75.0,2024-01-04 17:04:00,2021-08-06 18:19:00,2.75,10001041,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84876754,Parking Meters,180.0,2024-01-04 17:12:00,2021-08-12 20:12:00,6.0,10000308,,,CARD,Core,5/4/2023 21:35,2021,August,17,8.0
84892227,Parking Meters,40.416668,2024-01-04 17:19:00,2021-08-13 18:00:00,2.25,35001523,,,CARD,West Campus,5/4/2023 21:35,2021,August,17,7.0
84876869,Parking Meters,60.0,2024-01-04 17:21:00,2021-08-12 18:21:00,2.25,26002623,,,CARD,Mueller,5/4/2023 21:35,2021,August,17,2.0
84801747,Parking Meters,60.0,2024-01-04 17:23:00,2021-08-06 18:23:00,2.25,61001630,,,CARD,Rainey,5/4/2023 21:34,2021,August,17,2.0
84892336,Parking Meters,60.0,2024-01-04 17:25:00,2021-08-13 18:25:00,2.25,24002439,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,2.0
84876971,Parking Meters,210.0,2024-01-04 17:28:00,2021-08-12 20:58:00,8.5,10001017,,,CARD,Core,5/4/2023 21:35,2021,August,17,3.0
84801874,Parking Meters,60.0,2024-01-04 17:30:00,2021-08-06 18:30:00,2.25,24002435,,,CARD,East Austin,5/4/2023 21:34,2021,August,17,2.0
84760153,Parking Meters,28.466667,2024-01-04 17:31:00,2021-08-03 18:00:00,2.25,61001630,,,CARD,Rainey,5/4/2023 21:34,2021,August,17,1.0
84760148,Parking Meters,60.0,2024-01-04 17:32:00,2021-08-03 18:32:00,2.25,24002435,,,CARD,East Austin,5/4/2023 21:34,2021,August,17,1.0
84760159,Parking Meters,27.116667,2024-01-04 17:32:00,2021-08-03 18:00:00,2.25,10000128,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84819419,Parking Meters,265.0,2024-01-04 17:34:00,2021-08-07 21:59:00,10.0,81002107,,,CARD,Emma,5/4/2023 21:34,2021,August,17,2.0
84892619,Parking Meters,150.0,2024-01-04 17:38:00,2021-08-13 20:08:00,5.5,24002416,,,CARD,East Austin,5/4/2023 21:35,2021,August,17,4.0
84892627,Parking Meters,120.0,2024-01-04 17:38:00,2021-08-13 19:38:00,4.25,10000443,,,CARD,Core,5/4/2023 21:35,2021,August,17,0.0
84772860,Parking Meters,60.0,2024-01-04 17:40:00,2021-08-04 18:40:00,2.25,10000803,,,CARD,Core,5/4/2023 21:34,2021,August,17,2.0
84819422,Parking Meters,256.0,2024-01-04 17:43:00,2021-08-07 21:59:00,10.0,81002107,,,CARD,Emma,5/4/2023 21:34,2021,August,17,3.0
84819383,Parking Meters,60.0,2024-01-04 17:47:00,2021-08-07 18:47:00,2.25,10000520,,,CARD,Core,5/4/2023 21:34,2021,August,17,4.0
84892783,Parking Meters,120.0,2024-01-04 17:48:00,2021-08-13 19:48:00,4.25,61001626,,,CARD,Rainey,5/4/2023 21:35,2021,August,17,1.0
84819391,Parking Meters,105.0,2024-01-04 17:48:00,2021-08-07 19:33:00,3.75,10000204,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84819407,Parking Meters,75.0,2024-01-04 17:49:00,2021-08-07 19:04:00,2.75,10000207,,,CARD,Core,5/4/2023 21:34,2021,August,17,1.0
84819457,Parking Meters,195.0,2024-01-04 17:50:00,2021-08-07 21:05:00,7.75,10000224,,,CARD,Core,5/4/2023 21:34,2021,August,17,1.0
84819464,Parking Meters,120.0,2024-01-04 17:51:00,2021-08-07 19:51:00,4.25,10001226,,,CARD,Core,5/4/2023 21:34,2021,August,17,1.0
84819472,Parking Meters,150.0,2024-01-04 17:51:00,2021-08-07 20:21:00,5.5,10000304,,,CARD,Core,5/4/2023 21:34,2021,August,17,0.0
84892886,Parking Meters,270.0,2024-01-04 17:53:00,2021-08-13 22:23:00,12.5,10001027,,,CARD,Core,5/4/2023 21:35,2021,August,17,2.0
84892883,Parking Meters,180.0,2024-01-04 17:53:00,2021-08-13 20:53:00,7.25,10000334,,,CARD,Core,5/4/2023 21:35,2021,August,17,0.0
84909505,Parking Meters,105.0,2024-01-04 17:54:00,2021-08-14 19:39:00,3.75,10000645,,,CARD,Core,5/4/2023 21:35,2021,August,17,1.0
84909491,Parking Meters,150.0,2024-01-04 17:54:00,2021-08-14 20:24:00,5.5,23002303,,,CARD,Non-Core,5/4/2023 21:35,2021,August,17,0.0
84909508,Parking Meters,225.0,2024-01-04 17:54:00,2021-08-14 21:39:00,9.5,10000208,,,CARD,Core,5/4/2023 21:35,2021,August,17,0.0
84909524,Parking Meters,60.0,2024-01-04 17:55:00,2021-08-14 18:55:00,2.25,10000302,,,CARD,Core,5/4/2023 21:35,2021,August,17,1.0
84786879,Parking Meters,242.0,2024-01-04 17:57:00,2021-08-05 21:59:00,5.0,81002109,,,CARD,Walter,5/4/2023 21:34,2021,August,17,2.0
84802387,Parking Meters,285.0,2024-01-04 17:59:00,2021-08-06 22:44:00,13.5,24002457,,,CARD,East Austin,5/4/2023 21:34,2021,August,17,2.0
84864298,Parking Meters,150.0,2024-01-04 18:01:00,2021-08-11 20:31:00,5.5,71002016,,,CARD,Toomey,5/4/2023 21:35,2021,August,18,2.0
84864313,Parking Meters,60.0,2024-01-04 18:03:00,2021-08-11 19:03:00,2.25,10000505,,,CARD,Core,5/4/2023 21:35,2021,August,18,2.0
84864304,Parking Meters,60.0,2024-01-04 18:03:00,2021-08-11 19:03:00,2.25,10001026,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84864321,Parking Meters,60.0,2024-01-04 18:04:00,2021-08-11 19:04:00,2.0,24002418,,,COINS,East Austin,5/4/2023 21:35,2021,August,18,1.0
84786885,Parking Meters,231.0,2024-01-04 18:08:00,2021-08-05 21:59:00,5.0,81002109,,,CARD,Walter,5/4/2023 21:34,2021,August,18,4.0
84773245,Parking Meters,150.0,2024-01-04 18:09:00,2021-08-04 20:39:00,5.5,24002475,,,CARD,East Austin,5/4/2023 21:34,2021,August,18,1.0
84773246,Parking Meters,150.0,2024-01-04 18:09:00,2021-08-04 20:39:00,5.5,24002457,,,CARD,East Austin,5/4/2023 21:34,2021,August,18,0.0
84786899,Parking Meters,105.0,2024-01-04 18:10:00,2021-08-05 19:55:00,3.75,10001002,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84909862,Parking Meters,135.0,2024-01-04 18:11:00,2021-08-14 20:26:00,4.75,10001016,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84819959,Parking Meters,90.0,2024-01-04 18:13:00,2021-08-07 19:43:00,3.25,10000853,,,CARD,Core,5/4/2023 21:34,2021,August,18,2.0
84819963,Parking Meters,345.65,2024-01-04 18:13:00,2021-08-07 23:59:00,17.81,10000138,,,CARD,Core,5/4/2023 21:34,2021,August,18,0.0
84727100,Parking Meters,225.0,2024-01-04 18:15:00,2021-07-31 22:00:00,9.5,10000406,,,CARD,Core,5/4/2023 21:32,2021,July,18,2.0
84877723,Parking Meters,15.0,2024-01-04 18:21:00,2021-08-12 18:36:00,0.5,10000439,,,COINS,Core,5/4/2023 21:35,2021,August,18,6.0
84864565,Parking Meters,330.96667,2024-01-04 18:28:00,2021-08-11 23:58:00,16.58,10000601,,,CARD,Core,5/4/2023 21:35,2021,August,18,7.0
84877811,Parking Meters,60.0,2024-01-04 18:28:00,2021-08-12 19:28:00,2.25,10000406,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84877824,Parking Meters,60.0,2024-01-04 18:28:00,2021-08-12 19:28:00,2.25,10000301,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84877812,Parking Meters,330.4,2024-01-04 18:28:00,2021-08-12 23:58:00,16.53,10000642,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84877825,Parking Meters,60.0,2024-01-04 18:28:00,2021-08-12 19:28:00,2.25,10001042,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84864561,Parking Meters,60.0,2024-01-04 18:29:00,2021-08-11 19:29:00,2.25,10001050,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84877828,Parking Meters,120.0,2024-01-04 18:30:00,2021-08-12 20:30:00,4.25,61001608,,,CARD,Rainey,5/4/2023 21:35,2021,August,18,1.0
84877826,Parking Meters,270.0,2024-01-04 18:30:00,2021-08-12 23:00:00,12.5,10000303,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84710184,Parking Meters,120.0,2024-01-04 18:32:00,2021-07-30 20:32:00,4.25,71002018,,,CARD,Toomey,5/4/2023 21:32,2021,July,18,2.0
84710195,Parking Meters,270.0,2024-01-04 18:32:00,2021-07-30 23:02:00,12.5,10000635,,,CARD,Core,5/4/2023 21:32,2021,July,18,0.0
84877857,Parking Meters,90.0,2024-01-04 18:33:00,2021-08-12 20:03:00,3.25,10001026,,,CARD,Core,5/4/2023 21:35,2021,August,18,1.0
84710220,Parking Meters,60.0,2024-01-04 18:34:00,2021-07-30 19:34:00,2.25,10001035,,,CARD,Core,5/4/2023 21:32,2021,July,18,1.0
84877861,Parking Meters,90.0,2024-01-04 18:34:00,2021-08-12 20:04:00,3.25,10000224,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84710222,Parking Meters,105.0,2024-01-04 18:34:00,2021-07-30 20:19:00,3.75,61001630,,,CARD,Rainey,5/4/2023 21:32,2021,July,18,0.0
84877870,Parking Meters,22.5,2024-01-04 18:35:00,2021-08-12 18:58:00,0.75,26002625,,,COINS,Mueller,5/4/2023 21:35,2021,August,18,1.0
84877910,Parking Meters,270.0,2024-01-04 18:37:00,2021-08-12 23:07:00,12.5,71002016,,,CARD,Toomey,5/4/2023 21:35,2021,August,18,2.0
84877913,Parking Meters,75.0,2024-01-04 18:39:00,2021-08-12 19:54:00,2.75,24002459,,,CARD,East Austin,5/4/2023 21:35,2021,August,18,2.0
84803049,Parking Meters,90.0,2024-01-04 18:46:00,2021-08-06 20:16:00,3.25,26002604,,,CARD,Mueller,5/4/2023 21:34,2021,August,18,7.0
84773713,Parking Meters,311.31668,2024-01-04 18:47:00,2021-08-04 23:58:00,15.31,10000316,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84820635,Parking Meters,309.91666,2024-01-04 18:49:00,2021-08-07 23:58:00,15.24,10001201,,,CARD,Core,5/4/2023 21:34,2021,August,18,2.0
84787450,Parking Meters,75.0,2024-01-04 18:50:00,2021-08-05 20:05:00,2.75,10001022,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84893787,Parking Meters,120.0,2024-01-04 18:52:00,2021-08-13 20:52:00,4.25,10001041,,,CARD,Core,5/4/2023 21:35,2021,August,18,2.0
84787464,Parking Meters,225.0,2024-01-04 18:53:00,2021-08-05 22:38:00,9.5,26002625,,,CARD,Mueller,5/4/2023 21:34,2021,August,18,1.0
84820744,Parking Meters,90.0,2024-01-04 18:54:00,2021-08-07 20:24:00,3.25,10000109,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84773790,Parking Meters,240.0,2024-01-04 18:54:00,2021-08-04 22:54:00,10.75,10001017,,,CARD,Core,5/4/2023 21:34,2021,August,18,0.0
84773797,Parking Meters,135.0,2024-01-04 18:55:00,2021-08-04 21:10:00,4.75,10000410,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84864925,Parking Meters,105.0,2024-01-04 18:58:00,2021-08-11 20:43:00,3.75,10000856,,,CARD,Core,5/4/2023 21:35,2021,August,18,3.0
84893868,Parking Meters,300.3,2024-01-04 18:58:00,2021-08-13 23:58:00,14.76,10001050,,,CARD,Core,5/4/2023 21:35,2021,August,18,0.0
84864918,Parking Meters,60.0,2024-01-04 18:58:00,2021-08-11 19:58:00,2.25,24002456,,,CARD,East Austin,5/4/2023 21:35,2021,August,18,0.0
84773849,Parking Meters,165.0,2024-01-04 18:59:00,2021-08-04 21:44:00,6.25,10000324,,,CARD,Core,5/4/2023 21:34,2021,August,18,1.0
84894109,Parking Meters,178.0,2024-01-04 19:01:00,2021-08-13 21:59:00,10.0,81002109,,,CARD,Walter,5/4/2023 21:35,2021,August,19,2.0
84727936,Parking Meters,120.0,2024-01-04 19:03:00,2021-07-31 21:03:00,4.25,10000662,,,CARD,Core,5/4/2023 21:32,2021,July,19,2.0
84727962,Parking Meters,60.0,2024-01-04 19:03:00,2021-07-31 20:03:00,2.25,10000856,,,CARD,Core,5/4/2023 21:32,2021,July,19,0.0
84820941,Parking Meters,120.0,2024-01-04 19:03:00,2021-08-07 21:03:00,4.25,10000226,,,CARD,Core,5/4/2023 21:34,2021,August,19,0.0
84803322,Parking Meters,105.0,2024-01-04 19:05:00,2021-08-06 20:50:00,3.75,10000302,,,CARD,Core,5/4/2023 21:34,2021,August,19,2.0
84787786,Parking Meters,150.0,2024-01-04 19:07:00,2021-08-05 21:37:00,5.5,71002004,,,CARD,Toomey,5/4/2023 21:34,2021,August,19,2.0
84787703,Parking Meters,289.96667,2024-01-04 19:09:00,2021-08-05 23:58:00,13.91,10000531,,,CARD,Core,5/4/2023 21:34,2021,August,19,2.0
