ID,Source,Duration in Minutes,Start Time,End Time,Amount,Kiosk ID,App Zone ID,App Zone Group,Payment Method,Location Group,Last Updated
84819261,Parking Meters,60,8/7/2021 17:42,8/7/2021 18:42,2.25,61001631,,,CARD,Rainey,5/4/2023 21:34
84819265,Parking Meters,120,8/7/2021 17:42,8/7/2021 19:42,4.25,10001214,,,CARD,Core,5/4/2023 21:34
84819379,Parking Meters,371.93332,8/7/2021 17:47,8/7/2021 23:58,19.84,10000305,,,CARD,Core,5/4/2023 21:34
84819383,Parking Meters,60,8/7/2021 17:47,8/7/2021 18:47,2.25,10000520,,,CARD,Core,5/4/2023 21:34
84819388,Parking Meters,120,8/7/2021 17:47,8/7/2021 19:47,4.25,10001026,,,CARD,Core,5/4/2023 21:34
84819389,Parking Meters,11.316667,8/7/2021 17:48,8/7/2021 18:00,2.25,20000901,,,CARD,Non-Core,5/4/2023 21:34
84819391,Parking Meters,105,8/7/2021 17:48,8/7/2021 19:33,3.75,10000204,,,CARD,Core,5/4/2023 21:34
84819393,Parking Meters,150,8/7/2021 17:42,8/7/2021 20:12,5.5,10000824,,,CARD,Core,5/4/2023 21:34
84819397,Parking Meters,105,8/7/2021 17:32,8/7/2021 19:17,3.75,10000822,,,CARD,Core,5/4/2023 21:34
84819399,Parking Meters,67.5,8/7/2021 17:48,8/7/2021 18:56,2.25,24002439,,,CARD,East Austin,5/4/2023 21:34
84819400,Parking Meters,60,8/7/2021 17:48,8/7/2021 18:48,2.25,61001608,,,CARD,Rainey,5/4/2023 21:34
84819402,Parking Meters,165,8/7/2021 17:47,8/7/2021 20:32,6.25,10001016,,,CARD,Core,5/4/2023 21:34
84819406,Parking Meters,60,8/7/2021 17:48,8/7/2021 18:48,2.25,10001217,,,CARD,Core,5/4/2023 21:34
84819407,Parking Meters,75,8/7/2021 17:49,8/7/2021 19:04,2.75,10000207,,,CARD,Core,5/4/2023 21:34
84819414,Parking Meters,550.63336,8/7/2021 17:49,8/8/2021 3:00,5.4,91001903,,,CARD,MACC Lot,5/4/2023 21:34
84819417,Parking Meters,423.25,8/7/2021 17:48,8/7/2021 23:58,17.16,10000531,,,CARD,Core,5/4/2023 21:34
84819418,Parking Meters,270,8/7/2021 17:29,8/7/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:34
84819419,Parking Meters,265,8/7/2021 17:34,8/7/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:34
84819420,Parking Meters,260,8/7/2021 17:39,8/7/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:34
84819421,Parking Meters,258,8/7/2021 17:41,8/7/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:34
84819422,Parking Meters,256,8/7/2021 17:43,8/7/2021 21:59,10,81002107,,,CARD,Emma,5/4/2023 21:34
84819451,Parking Meters,9.016666,8/7/2021 17:50,8/7/2021 18:00,0.7,20001418,,,COINS,Non-Core,5/4/2023 21:34
84819456,Parking Meters,90,8/7/2021 17:50,8/7/2021 19:20,3,10000117,,,COINS,Core,5/4/2023 21:34
84819457,Parking Meters,195,8/7/2021 17:50,8/7/2021 21:05,7.75,10000224,,,CARD,Core,5/4/2023 21:34
84819458,Parking Meters,60,8/7/2021 17:51,8/7/2021 18:51,2.25,10001027,,,CARD,Core,5/4/2023 21:34
84819461,Parking Meters,367.53333,8/7/2021 17:51,8/7/2021 23:58,19.62,10000332,,,CARD,Core,5/4/2023 21:34
84819462,Parking Meters,30,8/7/2021 17:50,8/7/2021 18:20,1,26002629,,,COINS,Mueller,5/4/2023 21:34
84819464,Parking Meters,120,8/7/2021 17:51,8/7/2021 19:51,4.25,10001226,,,CARD,Core,5/4/2023 21:34
84819466,Parking Meters,548.68335,8/7/2021 17:51,8/8/2021 3:00,5.3,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84819467,Parking Meters,8.233334,8/7/2021 17:51,8/7/2021 18:00,2.25,35002502,,,CARD,West Campus,5/4/2023 21:34
84819468,Parking Meters,120,8/7/2021 17:50,8/7/2021 19:50,4.25,71002011,,,CARD,Toomey,5/4/2023 21:34
84819471,Parking Meters,367.4,8/7/2021 17:51,8/7/2021 23:58,19.62,10000657,,,CARD,Core,5/4/2023 21:34
84819472,Parking Meters,150,8/7/2021 17:51,8/7/2021 20:21,5.5,10000304,,,CARD,Core,5/4/2023 21:34
84819473,Parking Meters,255,8/7/2021 17:51,8/7/2021 22:06,11.5,10000826,,,CARD,Core,5/4/2023 21:34
84819475,Parking Meters,37.5,8/7/2021 17:51,8/7/2021 18:29,1.25,10000546,,,COINS,Core,5/4/2023 21:34
84819842,Parking Meters,60,8/7/2021 18:08,8/7/2021 19:08,2.25,24002444,,,CARD,East Austin,5/4/2023 21:34
84819843,Parking Meters,45,8/7/2021 18:07,8/7/2021 18:52,1.5,26002638,,,COINS,Mueller,5/4/2023 21:34
84819844,Parking Meters,105,8/7/2021 18:08,8/7/2021 19:53,3.75,61001622,,,CARD,Rainey,5/4/2023 21:34
84819846,Parking Meters,225,8/7/2021 18:08,8/7/2021 21:53,9.5,24002417,,,CARD,East Austin,5/4/2023 21:34
84819951,Parking Meters,60,8/7/2021 18:13,8/7/2021 19:13,2.25,24002485,,,CARD,East Austin,5/4/2023 21:34
84819953,Parking Meters,345.96667,8/7/2021 18:13,8/7/2021 23:58,17.84,10000402,,,CARD,Core,5/4/2023 21:34
84819955,Parking Meters,60,8/7/2021 18:13,8/7/2021 19:13,2.25,10000131,,,CARD,Core,5/4/2023 21:34
84819959,Parking Meters,90,8/7/2021 18:13,8/7/2021 19:43,3.25,10000853,,,CARD,Core,5/4/2023 21:34
84819960,Parking Meters,345,8/7/2021 18:05,8/7/2021 23:50,17.75,10000822,,,CARD,Core,5/4/2023 21:34
84819961,Parking Meters,75,8/7/2021 18:12,8/7/2021 19:27,2.75,24002418,,,CARD,East Austin,5/4/2023 21:34
84819963,Parking Meters,345.65,8/7/2021 18:13,8/7/2021 23:59,17.81,10000138,,,CARD,Core,5/4/2023 21:34
84819971,Parking Meters,105,8/7/2021 18:15,8/7/2021 20:00,3.75,24002413,,,CARD,East Austin,5/4/2023 21:34
84819973,Parking Meters,60,8/7/2021 18:14,8/7/2021 19:14,2.25,26002605,,,CARD,Mueller,5/4/2023 21:34
84819975,Parking Meters,180,8/7/2021 18:14,8/7/2021 21:14,7.25,26002625,,,CARD,Mueller,5/4/2023 21:34
84819976,Parking Meters,135,8/7/2021 18:14,8/7/2021 20:29,4.75,10001045,,,CARD,Core,5/4/2023 21:34
84819978,Parking Meters,255,8/7/2021 18:13,8/7/2021 22:28,11.5,61001608,,,CARD,Rainey,5/4/2023 21:34
84820631,Parking Meters,120,8/7/2021 18:48,8/7/2021 20:48,4.25,10000439,,,CARD,Core,5/4/2023 21:34
84820632,Parking Meters,135,8/7/2021 18:49,8/7/2021 21:04,4.75,10001027,,,CARD,Core,5/4/2023 21:34
84820634,Parking Meters,165,8/7/2021 18:48,8/7/2021 21:33,6.25,61001609,,,CARD,Rainey,5/4/2023 21:34
84820635,Parking Meters,309.91666,8/7/2021 18:49,8/7/2021 23:58,15.24,10001201,,,CARD,Core,5/4/2023 21:34
84820731,Parking Meters,305.55,8/7/2021 18:53,8/7/2021 23:58,15.02,10000204,,,CARD,Core,5/4/2023 21:34
84820732,Parking Meters,305.55,8/7/2021 18:53,8/7/2021 23:58,15.02,10001047,,,CARD,Core,5/4/2023 21:34
84820733,Parking Meters,60,8/7/2021 18:53,8/7/2021 19:53,2.25,24002446,,,CARD,East Austin,5/4/2023 21:34
84820734,Parking Meters,150,8/7/2021 18:53,8/7/2021 21:23,5.5,10001202,,,CARD,Core,5/4/2023 21:34
84820735,Parking Meters,60,8/7/2021 18:54,8/7/2021 19:54,2.25,10001027,,,CARD,Core,5/4/2023 21:34
84820739,Parking Meters,195,8/7/2021 18:54,8/7/2021 22:09,7.75,10000736,,,CARD,Core,5/4/2023 21:34
84820741,Parking Meters,105,8/7/2021 18:53,8/7/2021 20:38,3.75,10000826,,,CARD,Core,5/4/2023 21:34
84820743,Parking Meters,165,8/7/2021 18:54,8/7/2021 21:39,6.25,24002429,,,CARD,East Austin,5/4/2023 21:34
84820744,Parking Meters,90,8/7/2021 18:54,8/7/2021 20:24,3.25,10000109,,,CARD,Core,5/4/2023 21:34
84820938,Parking Meters,90,8/7/2021 19:04,8/7/2021 20:34,3.25,10001204,,,CARD,Core,5/4/2023 21:34
84820939,Parking Meters,120,8/7/2021 19:03,8/7/2021 21:03,4.25,10000603,,,CARD,Core,5/4/2023 21:34
84820940,Parking Meters,60,8/7/2021 19:03,8/7/2021 20:03,2.25,10001041,,,CARD,Core,5/4/2023 21:34
84820941,Parking Meters,120,8/7/2021 19:03,8/7/2021 21:03,4.25,10000226,,,CARD,Core,5/4/2023 21:34
84820948,Parking Meters,295.81668,8/7/2021 19:03,8/7/2021 23:58,14.4,61001623,,,CARD,Rainey,5/4/2023 21:34
84820949,Parking Meters,75,8/7/2021 19:04,8/7/2021 20:19,2.75,10000655,,,CARD,Core,5/4/2023 21:34
84820950,Parking Meters,295.2,8/7/2021 19:03,8/7/2021 23:58,14.35,10000654,,,CARD,Core,5/4/2023 21:34
84820952,Parking Meters,180,8/7/2021 19:03,8/7/2021 22:03,7.25,10000626,,,CARD,Core,5/4/2023 21:34
84821281,Parking Meters,277.6,8/7/2021 19:21,8/7/2021 23:58,13,24002449,,,CARD,East Austin,5/4/2023 21:34
84821285,Parking Meters,60,8/7/2021 19:20,8/7/2021 20:20,2.25,10000873,,,CARD,Core,5/4/2023 21:34
84821287,Parking Meters,25.5,8/7/2021 19:22,8/7/2021 19:47,0.85,24002429,,,COINS,East Austin,5/4/2023 21:34
84821288,Parking Meters,120,8/7/2021 19:22,8/7/2021 21:22,4.25,26002630,,,CARD,Mueller,5/4/2023 21:34
84821291,Parking Meters,60,8/7/2021 19:21,8/7/2021 20:21,2.25,10001219,,,CARD,Core,5/4/2023 21:34
84821293,Parking Meters,105,8/7/2021 19:22,8/7/2021 21:07,3.75,10000438,,,CARD,Core,5/4/2023 21:34
84821294,Parking Meters,277.9,8/7/2021 19:21,8/7/2021 23:58,13.02,10000523,,,CARD,Core,5/4/2023 21:34
84821295,Parking Meters,90,8/7/2021 19:19,8/7/2021 20:49,3.25,10000620,,,CARD,Core,5/4/2023 21:34
84821362,Parking Meters,275.01666,8/7/2021 19:23,8/7/2021 23:58,12.83,71002003,,,CARD,Toomey,5/4/2023 21:34
84821364,Parking Meters,120,8/7/2021 19:24,8/7/2021 21:24,4.25,24002483,,,CARD,East Austin,5/4/2023 21:34
84821366,Parking Meters,180,8/7/2021 19:24,8/7/2021 22:24,7.25,10000201,,,CARD,Core,5/4/2023 21:34
84821368,Parking Meters,273.45,8/7/2021 19:25,8/7/2021 23:59,12.73,10000213,,,CARD,Core,5/4/2023 21:34
84821369,Parking Meters,75,8/7/2021 19:25,8/7/2021 20:40,2.75,71002018,,,CARD,Toomey,5/4/2023 21:34
84821371,Parking Meters,90,8/7/2021 19:25,8/7/2021 20:55,3.25,61001609,,,CARD,Rainey,5/4/2023 21:34
84821373,Parking Meters,255,8/7/2021 19:25,8/7/2021 23:08,3.75,24002432,,,CARD,East Austin,5/4/2023 21:34
84821376,Parking Meters,105,8/7/2021 19:25,8/7/2021 21:10,3.75,10001050,,,CARD,Core,5/4/2023 21:34
84821380,Parking Meters,150,8/7/2021 19:25,8/7/2021 21:53,3.25,10001003,,,CARD,Core,5/4/2023 21:34
84821381,Parking Meters,120,8/7/2021 19:25,8/7/2021 21:25,4.25,10000646,,,CARD,Core,5/4/2023 21:34
84821382,Parking Meters,75,8/7/2021 19:25,8/7/2021 20:40,2.75,10001203,,,CARD,Core,5/4/2023 21:34
84821386,Parking Meters,240,8/7/2021 19:24,8/7/2021 23:24,10.75,10000526,,,CARD,Core,5/4/2023 21:34
84821388,Parking Meters,180,8/7/2021 19:26,8/7/2021 22:21,5,10001219,,,CARD,Core,5/4/2023 21:34
84821389,Parking Meters,135,8/7/2021 19:25,8/7/2021 21:40,4.75,10001042,,,CARD,Core,5/4/2023 21:34
84821391,Parking Meters,195,8/7/2021 19:26,8/7/2021 20:22,2.25,10000517,,,CARD,Core,5/4/2023 21:34
84821392,Parking Meters,273.38333,8/7/2021 19:25,8/7/2021 23:58,12.72,24002427,,,CARD,East Austin,5/4/2023 21:34
84821395,Parking Meters,105,8/7/2021 19:26,8/7/2021 21:11,3.75,10000854,,,CARD,Core,5/4/2023 21:34
84821425,Parking Meters,270.75,8/7/2021 19:28,8/7/2021 22:39,8.8,61001622,,,CARD,Rainey,5/4/2023 21:34
84821426,Parking Meters,120,8/7/2021 19:28,8/7/2021 21:28,4.25,10000407,,,CARD,Core,5/4/2023 21:34
84821427,Parking Meters,150,8/7/2021 19:29,8/7/2021 21:59,5.5,61001610,,,CARD,Rainey,5/4/2023 21:34
84821428,Parking Meters,269.45,8/7/2021 19:29,8/7/2021 23:58,12.46,24002466,,,CARD,East Austin,5/4/2023 21:34
84821430,Parking Meters,90,8/7/2021 19:28,8/7/2021 20:58,3.25,10000501,,,CARD,Core,5/4/2023 21:34
84821431,Parking Meters,120,8/7/2021 19:29,8/7/2021 21:29,4.25,10000117,,,CARD,Core,5/4/2023 21:34
84821432,Parking Meters,165,8/7/2021 19:28,8/7/2021 22:13,6.25,20001409,,,CARD,Non-Core,5/4/2023 21:34
84821496,Parking Meters,165,8/7/2021 19:31,8/7/2021 22:14,4,71002003,,,CARD,Toomey,5/4/2023 21:34
84821499,Parking Meters,180,8/7/2021 19:33,8/7/2021 22:33,7.25,24002453,,,CARD,East Austin,5/4/2023 21:34
84821502,Parking Meters,447.78333,8/7/2021 19:32,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84821505,Parking Meters,90,8/7/2021 19:33,8/7/2021 21:03,3.25,26002609,,,CARD,Mueller,5/4/2023 21:34
84821787,Parking Meters,60,8/7/2021 19:48,8/7/2021 20:48,2.25,10001031,,,CARD,Core,5/4/2023 21:34
84821788,Parking Meters,165,8/7/2021 19:47,8/7/2021 22:32,6.25,10000131,,,CARD,Core,5/4/2023 21:34
84821789,Parking Meters,60,8/7/2021 19:48,8/7/2021 20:48,2.25,10000138,,,CARD,Core,5/4/2023 21:34
84821791,Parking Meters,60,8/7/2021 19:47,8/7/2021 20:47,2.25,10000806,,,CARD,Core,5/4/2023 21:34
84821792,Parking Meters,60,8/7/2021 19:48,8/7/2021 20:48,2.25,10000868,,,CARD,Core,5/4/2023 21:34
84821793,Parking Meters,252,8/7/2021 17:47,8/7/2021 21:59,10,81002108,,,CARD,Walter,5/4/2023 21:34
84821794,Parking Meters,199,8/7/2021 18:40,8/7/2021 21:59,10,81002108,,,COINS,Walter,5/4/2023 21:34
84821795,Parking Meters,169,8/7/2021 19:10,8/7/2021 21:59,10,81002108,,,COINS,Walter,5/4/2023 21:34
84821796,Parking Meters,75,8/7/2021 19:48,8/7/2021 21:03,2.75,61001609,,,CARD,Rainey,5/4/2023 21:34
84821797,Parking Meters,250.96666,8/7/2021 19:48,8/7/2021 23:58,11.29,10000627,,,CARD,Core,5/4/2023 21:34
84821798,Parking Meters,90,8/7/2021 19:48,8/7/2021 21:18,3.25,24002460,,,CARD,East Austin,5/4/2023 21:34
84821801,Parking Meters,250.8,8/7/2021 19:48,8/7/2021 21:43,5.79,10001040,,,CARD,Core,5/4/2023 21:34
84821802,Parking Meters,195,8/7/2021 19:48,8/7/2021 23:03,7.75,10000610,,,CARD,Core,5/4/2023 21:34
84821809,Parking Meters,120,8/7/2021 19:49,8/7/2021 21:49,4.25,24002459,,,CARD,East Austin,5/4/2023 21:34
84821811,Parking Meters,90,8/7/2021 19:48,8/7/2021 21:18,3.25,10000626,,,CARD,Core,5/4/2023 21:34
84821812,Parking Meters,150,8/7/2021 19:48,8/7/2021 22:18,5.5,10000316,,,CARD,Core,5/4/2023 21:34
84821813,Parking Meters,60,8/7/2021 19:49,8/7/2021 20:49,2.25,10001041,,,CARD,Core,5/4/2023 21:34
84821814,Parking Meters,188,8/7/2021 18:51,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821815,Parking Meters,185,8/7/2021 18:54,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821816,Parking Meters,178,8/7/2021 19:01,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821817,Parking Meters,177,8/7/2021 19:02,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821818,Parking Meters,173,8/7/2021 19:06,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821819,Parking Meters,170,8/7/2021 19:09,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821820,Parking Meters,169,8/7/2021 19:10,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84821821,Parking Meters,149,8/7/2021 19:30,8/7/2021 21:59,10,81002109,,,CARD,Walter,5/4/2023 21:34
84822592,Parking Meters,203.5,8/7/2021 20:35,8/7/2021 23:58,8.17,10000620,,,CARD,Core,5/4/2023 21:34
84822595,Parking Meters,150,8/7/2021 20:36,8/7/2021 23:06,5.5,10000647,,,CARD,Core,5/4/2023 21:34
84822596,Parking Meters,202.46666,8/7/2021 20:36,8/7/2021 23:58,8.12,10000301,,,CARD,Core,5/4/2023 21:34
84822597,Parking Meters,120,8/7/2021 20:36,8/7/2021 22:36,4.25,61001611,,,CARD,Rainey,5/4/2023 21:34
84822598,Parking Meters,165,8/7/2021 20:35,8/7/2021 23:14,3,10000861,,,CARD,Core,5/4/2023 21:34
84822993,Parking Meters,60,8/7/2021 21:06,8/7/2021 22:06,2.25,24002456,,,CARD,East Austin,5/4/2023 21:34
84822994,Parking Meters,165,8/7/2021 21:06,8/7/2021 23:51,6.25,61001614,,,CARD,Rainey,5/4/2023 21:34
84822995,Parking Meters,105,8/7/2021 21:05,8/7/2021 22:50,3.75,61001626,,,CARD,Rainey,5/4/2023 21:34
84822996,Parking Meters,120,8/7/2021 21:06,8/7/2021 23:06,4.25,10000654,,,CARD,Core,5/4/2023 21:34
84822997,Parking Meters,60,8/7/2021 21:06,8/7/2021 22:06,2.25,10001031,,,CARD,Core,5/4/2023 21:34
84823261,Parking Meters,60,8/7/2021 21:29,8/7/2021 22:29,2.25,24002469,,,CARD,East Austin,5/4/2023 21:34
84823262,Parking Meters,90,8/7/2021 21:29,8/7/2021 22:59,3.25,10000302,,,CARD,Core,5/4/2023 21:34
84823263,Parking Meters,150.23334,8/7/2021 21:28,8/7/2021 23:58,5.51,61001609,,,CARD,Rainey,5/4/2023 21:34
84823264,Parking Meters,330.75,8/7/2021 21:29,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84823269,Parking Meters,105,8/7/2021 21:29,8/7/2021 23:14,3.75,10000419,,,CARD,Core,5/4/2023 21:34
84823472,Parking Meters,105,8/7/2021 21:46,8/7/2021 23:31,3.75,61001623,,,CARD,Rainey,5/4/2023 21:34
84823473,Parking Meters,60,8/7/2021 21:47,8/7/2021 22:47,2.25,24002428,,,CARD,East Austin,5/4/2023 21:34
84823474,Parking Meters,60,8/7/2021 21:47,8/7/2021 22:47,2.25,10000327,,,CARD,Core,5/4/2023 21:34
84823475,Parking Meters,312.3,8/7/2021 21:47,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84823477,Parking Meters,131.26666,8/7/2021 21:47,8/7/2021 23:58,4.62,10000131,,,CARD,Core,5/4/2023 21:34
84823478,Parking Meters,132.01666,8/7/2021 21:46,8/7/2021 23:58,4.65,10000526,,,CARD,Core,5/4/2023 21:34
84823480,Parking Meters,120,8/7/2021 21:47,8/7/2021 23:47,4.25,10001022,,,CARD,Core,5/4/2023 21:34
84823481,Parking Meters,130.66667,8/7/2021 21:48,8/7/2021 23:58,4.6,10000326,,,CARD,Core,5/4/2023 21:34
84823486,Parking Meters,130.95,8/7/2021 21:48,8/7/2021 23:58,4.61,10000513,,,CARD,Core,5/4/2023 21:34
84823487,Parking Meters,130.06667,8/7/2021 21:48,8/7/2021 23:58,4.58,10000205,,,CARD,Core,5/4/2023 21:34
84823489,Parking Meters,130.58333,8/7/2021 21:48,8/7/2021 23:58,4.6,10000616,,,CARD,Core,5/4/2023 21:34
84823490,Parking Meters,129.83333,8/7/2021 21:49,8/7/2021 23:58,4.57,10000725,,,CARD,Core,5/4/2023 21:34
84823491,Parking Meters,60,8/7/2021 21:50,8/7/2021 22:50,2.25,10000220,,,CARD,Core,5/4/2023 21:34
84823544,Parking Meters,134.63333,8/7/2021 21:44,8/7/2021 23:58,4.73,10000822,,,CARD,Core,5/4/2023 21:34
84823547,Parking Meters,60,8/7/2021 21:53,8/7/2021 22:53,2.25,10000523,,,CARD,Core,5/4/2023 21:34
84823550,Parking Meters,120,8/7/2021 20:58,8/7/2021 22:58,4.25,24002424,,,CARD,East Austin,5/4/2023 21:34
84823632,Parking Meters,297.6,8/7/2021 22:00,8/7/2021 23:58,6.8,10000307,,,CARD,Core,5/4/2023 21:34
84823633,Parking Meters,117.916664,8/7/2021 22:01,8/7/2021 23:58,4.18,61001608,,,CARD,Rainey,5/4/2023 21:34
84823634,Parking Meters,116.666664,8/7/2021 22:02,8/7/2021 23:58,4.13,26002604,,,CARD,Mueller,5/4/2023 21:34
84823636,Parking Meters,468.05,8/7/2021 22:01,8/7/2021 23:58,6.85,10000856,,,CARD,Core,5/4/2023 21:34
84823638,Parking Meters,60,8/7/2021 22:00,8/7/2021 23:00,2.25,61001626,,,CARD,Rainey,5/4/2023 21:34
84823639,Parking Meters,60,8/7/2021 22:01,8/7/2021 23:01,2.25,10000309,,,CARD,Core,5/4/2023 21:34
84823641,Parking Meters,90,8/7/2021 22:01,8/7/2021 23:31,3.25,10000526,,,CARD,Core,5/4/2023 21:34
84823642,Parking Meters,116.416664,8/7/2021 22:02,8/7/2021 23:58,4.13,24002449,,,CARD,East Austin,5/4/2023 21:34
84823649,Parking Meters,116.7,8/7/2021 22:02,8/7/2021 23:58,4.14,24002426,,,CARD,East Austin,5/4/2023 21:34
84823883,Parking Meters,60,8/7/2021 22:25,8/7/2021 23:25,2.25,61001612,,,CARD,Rainey,5/4/2023 21:34
84823884,Parking Meters,93.61667,8/7/2021 22:25,8/7/2021 23:58,3.37,10000309,,,CARD,Core,5/4/2023 21:34
84823963,Parking Meters,83.333336,8/7/2021 22:35,8/7/2021 23:58,3.02,61001608,,,CARD,Rainey,5/4/2023 21:34
84823965,Parking Meters,60,8/7/2021 22:34,8/7/2021 23:34,2.25,10000508,,,CARD,Core,5/4/2023 21:34
84823966,Parking Meters,82.51667,8/7/2021 22:36,8/7/2021 23:58,3,10001001,,,CARD,Core,5/4/2023 21:34
84823967,Parking Meters,60,8/7/2021 22:35,8/7/2021 23:35,2.25,10000726,,,CARD,Core,5/4/2023 21:34
84824043,Parking Meters,76.13333,8/7/2021 22:42,8/7/2021 23:58,2.78,10000880,,,CARD,Core,5/4/2023 21:34
84824044,Parking Meters,60,8/7/2021 22:44,8/7/2021 23:44,2.25,24002408,,,CARD,East Austin,5/4/2023 21:34
84824045,Parking Meters,74.933334,8/7/2021 22:44,8/7/2021 23:58,2.74,10000509,,,CARD,Core,5/4/2023 21:34
84824048,Parking Meters,255.28334,8/7/2021 22:44,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84824049,Parking Meters,73.316666,8/7/2021 22:45,8/7/2021 23:58,2.69,10000335,,,CARD,Core,5/4/2023 21:34
84824127,Parking Meters,62.116665,8/7/2021 22:56,8/7/2021 23:58,2.32,10000852,,,CARD,Core,5/4/2023 21:34
84824128,Parking Meters,60,8/7/2021 22:57,8/7/2021 23:57,2.25,61001624,,,CARD,Rainey,5/4/2023 21:34
84824129,Parking Meters,244.1,8/7/2021 22:55,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84824130,Parking Meters,60,8/7/2021 22:56,8/7/2021 23:56,2.25,24002411,,,CARD,East Austin,5/4/2023 21:34
84824134,Parking Meters,61.883335,8/7/2021 22:57,8/7/2021 23:58,2.31,10000120,,,CARD,Core,5/4/2023 21:34
84824135,Parking Meters,60,8/7/2021 22:57,8/7/2021 23:57,2.25,10000117,,,CARD,Core,5/4/2023 21:34
84824136,Parking Meters,62.55,8/7/2021 22:56,8/7/2021 23:59,2.33,10001219,,,CARD,Core,5/4/2023 21:34
84824137,Parking Meters,61.85,8/7/2021 22:57,8/7/2021 23:58,2.31,24002491,,,CARD,East Austin,5/4/2023 21:34
84824138,Parking Meters,62.116665,8/7/2021 22:56,8/7/2021 23:58,2.32,10001051,,,CARD,Core,5/4/2023 21:34
84824139,Parking Meters,242.88333,8/7/2021 22:57,8/8/2021 3:00,5,91001901,,,CARD,MACC Lot,5/4/2023 21:34
84824141,Parking Meters,62.116665,8/7/2021 22:56,8/7/2021 23:58,2.32,10000407,,,CARD,Core,5/4/2023 21:34
84824143,Parking Meters,62.3,8/7/2021 22:56,8/7/2021 23:58,2.32,24002410,,,CARD,East Austin,5/4/2023 21:34
84824144,Parking Meters,195.3,8/7/2021 22:57,8/7/2021 23:58,3.01,10000652,,,CARD,Core,5/4/2023 21:34
84824145,Parking Meters,60,8/7/2021 22:57,8/7/2021 23:57,2.25,26002601,,,CARD,Mueller,5/4/2023 21:34
84824181,Parking Meters,56.166668,8/7/2021 23:02,8/7/2021 23:59,2.25,10000828,,,CARD,Core,5/4/2023 21:34
84824182,Parking Meters,56.783333,8/7/2021 23:02,8/7/2021 23:59,2.25,10001220,,,CARD,Core,5/4/2023 21:34
84824183,Parking Meters,57.533333,8/7/2021 23:01,8/7/2021 23:59,2.25,10000104,,,CARD,Core,5/4/2023 21:34
84824186,Parking Meters,56.383335,8/7/2021 23:02,8/7/2021 23:59,1.9,10001001,,,COINS,Core,5/4/2023 21:34
84824187,Parking Meters,56.966667,8/7/2021 23:02,8/7/2021 23:59,2.25,24002427,,,CARD,East Austin,5/4/2023 21:34
84824193,Parking Meters,55.566666,8/7/2021 23:03,8/7/2021 23:59,2,10000302,,,COINS,Core,5/4/2023 21:34
84824197,Parking Meters,55.033333,8/7/2021 23:03,8/7/2021 23:59,2.25,10000656,,,CARD,Core,5/4/2023 21:34
84824199,Parking Meters,225,8/7/2021 23:05,8/7/2021 23:52,2.25,24002451,,,CARD,East Austin,5/4/2023 21:34
84824200,Parking Meters,53.583332,8/7/2021 23:05,8/7/2021 23:59,2.25,10000306,,,CARD,Core,5/4/2023 21:34
84824202,Parking Meters,54.35,8/7/2021 23:04,8/7/2021 23:59,2.25,61001623,,,CARD,Rainey,5/4/2023 21:34
84824204,Parking Meters,54.45,8/7/2021 23:04,8/7/2021 23:59,2.25,10000641,,,CARD,Core,5/4/2023 21:34
84824206,Parking Meters,53.45,8/7/2021 23:05,8/7/2021 23:59,2.25,10000647,,,CARD,Core,5/4/2023 21:34
84824266,Parking Meters,46.45,8/7/2021 23:12,8/7/2021 23:59,2.25,10000229,,,CARD,Core,5/4/2023 21:34
84824267,Parking Meters,46.333332,8/7/2021 23:12,8/7/2021 23:59,2.25,24002469,,,CARD,East Austin,5/4/2023 21:34
84824268,Parking Meters,45.216667,8/7/2021 23:13,8/7/2021 23:59,2.25,24002413,,,CARD,East Austin,5/4/2023 21:34
84824269,Parking Meters,45.416668,8/7/2021 23:13,8/7/2021 23:59,2.25,10001217,,,CARD,Core,5/4/2023 21:34
84824271,Parking Meters,46.333332,8/7/2021 23:12,8/7/2021 23:59,2.25,10000654,,,CARD,Core,5/4/2023 21:34
