Scenario,Car_ID,Arrival_Time,Queue_Time,Search_Time,Parking_Duration,Jenis
MANUAL,Car_3,5.0,0.0,1.1800961452436023,152.45,Manual
MANUAL,Car_14,62.0,0.0,2.51689470469968,102.7,Manual
MANUAL,Car_12,43.0,0.0,1.4425527246388468,136.06667,Manual
MANUAL,Car_4,19.0,0.0,1.3027675057137453,160.36667,Manual
MANUAL,Car_35,113.0,0.0,3.325746766878216,66.11667,Manual
MANUAL,Car_36,114.0,0.0,3.447648523970546,65.183334,Manual
MANUAL,Car_48,129.0,0.0,5.277919021006262,52.5,Manual
MANUAL,Car_45,126.0,0.0,5.357481589475287,60.0,Manual
MANUAL,Car_52,131.0,0.0,4.545329951874921,60.0,Manual
MANUAL,Car_58,141.0,0.0,5.836881631316612,60.0,Manual
MANUAL,Car_60,145.0,0.0,5.901818054707243,60.0,Manual
MANUAL,Car_43,122.0,0.0,4.188616721995258,90.0,Manual
MANUAL,Car_64,151.0,0.0,5.966947266310614,60.0,Manual
MANUAL,Car_24,79.0,0.0,1.8640666986445047,138.36667,Manual
MANUAL,Car_68,157.0,0.0,5.300351677703224,60.0,Manual
MANUAL,Car_10,40.0,0.0,1.5561004028722532,184.98334,Manual
MANUAL,Car_65,152.0,0.0,7.171402629897965,75.0,Manual
MANUAL,Car_33,112.0,0.0,2.472026477365905,127.666664,Manual
MANUAL,Car_29,101.0,0.0,3.9622734528583683,138.95,Manual
MANUAL,Car_86,179.0,0.0,8.000129021364863,60.0,Manual
MANUAL,Car_90,187.0,0.0,7.54760501332483,60.0,Manual
MANUAL,Car_83,171.0,0.0,8.59077691293034,75.0,Manual
MANUAL,Car_114,213.0,0.0,7.863325146095193,36.0,Manual
MANUAL,Car_92,188.0,0.0,9.5852913535003,60.0,Manual
MANUAL,Car_94,189.0,0.0,9.829349256107305,60.0,Manual
MANUAL,Car_75,166.0,0.0,4.208843320881551,90.0,Manual
MANUAL,Car_136,230.0,0.0,7.534968069083015,30.0,Manual
MANUAL,Car_32,111.0,0.0,2.9491656276520017,158.68333,Manual
MANUAL,Car_62,146.0,0.0,6.849926783084758,121.5,Manual
MANUAL,Car_101,207.0,0.0,10.424314343461345,60.0,Manual
MANUAL,Car_78,168.0,0.0,5.965186664242848,105.0,Manual
MANUAL,Car_111,212.0,0.0,7.699737223754791,60.0,Manual
MANUAL,Car_115,214.0,0.0,5.801910379989608,60.0,Manual
MANUAL,Car_117,214.0,0.0,10.59975842998111,60.0,Manual
MANUAL,Car_116,214.0,0.0,10.647729256104922,60.0,Manual
MANUAL,Car_51,131.0,0.0,5.794798458263838,150.0,Manual
MANUAL,Car_154,264.0,0.0,9.335254670277898,15.0,Manual
MANUAL,Car_47,129.0,0.0,3.143694848237881,165.0,Manual
MANUAL,Car_66,156.0,0.0,7.338593303937129,135.0,Manual
MANUAL,Car_121,216.0,0.0,7.587304836131712,75.0,Manual
MANUAL,Car_0,0.0,0.0,1.0390911010532993,299.2,Manual
MANUAL,Car_5,21.0,0.0,1.4515697949007018,278.53333,Manual
MANUAL,Car_2,1.0,0.0,1.2078174281941274,298.88333,Manual
MANUAL,Car_100,205.0,0.0,6.1958304531709585,90.0,Manual
MANUAL,Car_6,24.0,0.0,1.5657876490148248,275.88333,Manual
MANUAL,Car_23,76.0,0.0,2.793528475562814,223.53334,Manual
MANUAL,Car_34,113.0,0.0,3.3079235288290816,186.15,Manual
MANUAL,Car_28,96.0,0.0,3.5777205745162632,203.86667,Manual
MANUAL,Car_39,121.0,0.0,2.770869125620456,180.0,Manual
MANUAL,Car_41,121.0,0.0,4.0306108157729525,180.0,Manual
MANUAL,Car_99,201.0,0.0,7.263937576036556,98.95,Manual
MANUAL,Car_110,212.0,0.0,5.4422355309749255,90.0,Manual
MANUAL,Car_70,157.0,0.0,5.294717307108373,150.0,Manual
MANUAL,Car_119,216.0,0.0,8.715181446455585,90.0,Manual
MANUAL,Car_95,190.0,0.0,6.254697350361121,120.0,Manual
MANUAL,Car_21,68.0,0.0,2.543738314217932,246.13333,Manual
MANUAL,Car_149,253.0,0.0,6.084163956739358,60.0,Manual
MANUAL,Car_79,168.0,0.0,4.150145166943686,150.0,Manual
MANUAL,Car_147,251.0,0.0,11.206849837643071,60.0,Manual
MANUAL,Car_44,123.0,0.0,4.58364832697598,195.0,Manual
MANUAL,Car_138,230.0,0.0,7.707075624190536,90.0,Manual
MANUAL,Car_135,229.0,0.0,10.999431195392296,90.0,Manual
MANUAL,Car_9,34.0,0.0,1.4365114218053254,295.45,Manual
MANUAL,Car_54,133.0,0.0,4.064638817906797,195.0,Manual
MANUAL,Car_152,263.0,0.0,9.153828754148954,60.0,Manual
MANUAL,Car_19,66.0,0.0,2.4259993258885304,263.88333,Manual
MANUAL,Car_151,254.0,0.0,5.575830628924939,75.0,Manual
MANUAL,Car_56,134.0,0.0,6.189066759921545,195.0,Manual
MANUAL,Car_106,208.0,0.0,7.201997947123466,120.0,Manual
MANUAL,Car_153,263.0,0.0,12.386551254405571,60.0,Manual
MANUAL,Car_57,137.0,0.0,5.328575023069392,195.0,Manual
MANUAL,Car_109,212.0,0.0,6.717257203426215,120.0,Manual
MANUAL,Car_87,180.0,0.0,9.053872384315296,150.0,Manual
MANUAL,Car_145,243.0,0.0,8.352031873295111,90.0,Manual
MANUAL,Car_157,276.0,0.0,5.480166029423664,60.0,Manual
MANUAL,Car_155,270.0,0.0,12.753353393099097,60.0,Manual
MANUAL,Car_113,213.0,0.0,11.054975267326386,120.0,Manual
MANUAL,Car_30,108.0,0.0,2.9015910758131387,236.18333,Manual
MANUAL,Car_120,216.0,0.0,6.091442211025979,127.5,Manual
MANUAL,Car_112,213.0,0.0,7.072180082311941,135.0,Manual
MANUAL,Car_27,92.0,0.0,3.4158057649518425,261.83334,Manual
MANUAL,Car_49,129.0,0.0,3.295741998504693,225.0,Manual
MANUAL,Car_69,157.0,0.0,6.938030911151388,195.0,Manual
MANUAL,Car_80,170.0,0.0,8.978417556445176,180.0,Manual
MANUAL,Car_118,215.0,0.0,10.204097189473751,135.0,Manual
MANUAL,Car_1,1.0,0.0,1.2347539129370924,358.63333,Manual
MANUAL,Car_141,231.0,0.0,10.511652087050898,120.0,Manual
MANUAL,Car_11,40.0,0.0,1.8379334906391342,319.8,Manual
MANUAL,Car_25,82.0,0.0,2.4970525826629557,277.18332,Manual
MANUAL,Car_16,63.0,0.0,2.3267394113492563,296.96667,Manual
MANUAL,Car_22,74.0,0.0,2.637018122582311,285.73334,Manual
MANUAL,Car_84,179.0,0.0,4.032579740847087,180.0,Manual
MANUAL,Car_37,117.0,0.0,3.3262078139066675,242.78334,Manual
MANUAL,Car_142,232.0,0.0,11.780036140394317,120.0,Manual
MANUAL,Car_107,209.0,0.0,5.571112296023701,150.0,Manual
MANUAL,Car_104,208.0,0.0,6.759533613261787,150.0,Manual
MANUAL,Car_40,121.0,0.0,3.9837313588826717,240.0,Manual
MANUAL,Car_103,208.0,0.0,6.528856947479181,151.08333,Manual
MANUAL,Car_76,167.0,0.0,4.3276035291237385,195.0,Manual
MANUAL,Car_77,167.0,0.0,4.401494690689743,195.0,Manual
MANUAL,Car_150,253.0,0.0,8.677267072028439,105.0,Manual
MANUAL,Car_162,298.0,0.0,9.267346328591417,60.0,Manual
MANUAL,Car_73,165.0,0.0,7.636473988875877,195.0,Manual
MANUAL,Car_165,301.0,0.0,6.851524800645939,60.0,Manual
MANUAL,Car_50,130.0,0.0,5.558081016224484,232.5,Manual
MANUAL,Car_123,222.0,0.0,11.767901221914121,135.0,Manual
MANUAL,Car_159,282.0,0.0,6.3203994460564585,81.0,Manual
MANUAL,Car_67,156.0,0.0,3.816959029187689,210.0,Manual
MANUAL,Car_161,297.0,0.0,12.91944740986844,60.0,Manual
MANUAL,Car_59,141.0,0.0,4.315576247881792,225.0,Manual
MANUAL,Car_164,300.0,0.0,10.680404819835967,60.0,Manual
MANUAL,Car_137,230.0,0.0,6.076933572235956,135.0,Manual
MANUAL,Car_97,199.0,0.0,7.893954026663815,165.0,Manual
MANUAL,Car_156,275.0,0.0,7.624965004306051,90.0,Manual
MANUAL,Car_140,230.0,0.0,7.633505507124003,135.0,Manual
MANUAL,Car_133,229.0,0.0,8.6917452225535,135.0,Manual
MANUAL,Car_170,304.0,0.0,12.344117520121781,60.0,Manual
MANUAL,Car_55,133.0,0.0,3.627307198668288,240.0,Manual
MANUAL,Car_175,307.0,0.0,11.470299656105269,60.0,Manual
MANUAL,Car_172,306.0,0.0,13.535138620058303,60.0,Manual
MANUAL,Car_184,315.0,0.0,6.713753586422528,60.0,Manual
MANUAL,Car_221,344.0,0.0,15.727924013365408,22.5,Manual
MANUAL,Car_183,312.0,0.0,10.437690623769141,60.0,Manual
MANUAL,Car_177,310.0,0.0,12.72669759748045,60.0,Manual
MANUAL,Car_130,228.0,0.0,5.496707626035266,150.0,Manual
MANUAL,Car_179,311.0,0.0,13.59966089030664,60.0,Manual
MANUAL,Car_129,228.0,0.0,8.265781974914507,150.0,Manual
MANUAL,Car_167,302.0,0.0,11.653530916058784,75.0,Manual
MANUAL,Car_8,30.0,0.0,1.589472399110305,359.41666,Manual
MANUAL,Car_20,67.0,0.0,1.995333331340932,322.21667,Manual
MANUAL,Car_187,323.0,0.0,11.271530745252596,60.0,Manual
MANUAL,Car_124,222.0,0.0,8.513421896020823,165.0,Manual
MANUAL,Car_126,223.0,0.0,9.15019045517417,165.0,Manual
MANUAL,Car_194,331.0,0.0,7.8282808751047215,60.0,Manual
MANUAL,Car_134,229.0,0.0,10.495906181235776,160.56667,Manual
MANUAL,Car_166,302.0,0.0,9.979913288725317,90.0,Manual
MANUAL,Car_146,246.0,0.0,6.936647381155298,150.0,Manual
MANUAL,Car_196,334.0,0.0,9.608659127932006,60.0,Manual
MANUAL,Car_98,200.0,0.0,9.131042180267524,195.0,Manual
MANUAL,Car_204,337.0,0.0,7.234984094806008,60.0,Manual
MANUAL,Car_195,332.0,0.0,13.171520030600862,60.0,Manual
MANUAL,Car_189,326.0,0.0,5.42248919727376,75.0,Manual
MANUAL,Car_31,110.0,0.0,3.3365943567890106,294.91666,Manual
MANUAL,Car_254,370.0,0.0,9.497167289104109,30.0,Manual
MANUAL,Car_174,307.0,0.0,12.628575358290819,90.0,Manual
MANUAL,Car_209,340.0,0.0,9.720569424847099,60.0,Manual
MANUAL,Car_267,383.0,0.0,12.552320031997722,15.0,Manual
MANUAL,Car_211,341.0,0.0,12.141222791818745,60.0,Manual
MANUAL,Car_190,328.0,0.0,10.479122964456486,75.0,Manual
MANUAL,Car_208,340.0,0.0,14.573865911875131,60.0,Manual
MANUAL,Car_222,344.0,0.0,10.807733872098202,60.0,Manual
MANUAL,Car_139,230.0,0.0,5.301059521673762,180.0,Manual
MANUAL,Car_82,171.0,0.0,4.902540872567599,240.0,Manual
MANUAL,Car_192,330.0,0.0,13.773723023013568,75.0,Manual
MANUAL,Car_220,344.0,0.0,15.598767704165109,60.0,Manual
MANUAL,Car_176,309.0,0.0,7.847045763775924,105.0,Manual
MANUAL,Car_212,342.0,0.0,7.141810036757624,75.0,Manual
MANUAL,Car_226,346.0,9.072180082311945,9.154822654070657,60.0,Manual
MANUAL,Car_102,207.0,0.0,7.933779459863498,210.0,Manual
MANUAL,Car_160,297.0,0.0,9.649353187510695,120.0,Manual
MANUAL,Car_232,348.0,12.868083912937095,6.331857894561869,60.0,Manual
MANUAL,Car_276,399.0,0.0,9.214258650009077,19.5,Manual
MANUAL,Car_132,228.0,0.0,8.722000645862199,191.13333,Manual
MANUAL,Car_228,347.0,10.295741998504695,10.955939401649038,60.0,Manual
MANUAL,Car_127,224.0,0.0,9.76250102229957,195.0,Manual
MANUAL,Car_235,349.0,12.680372582662926,7.1127077210818035,60.0,Manual
MANUAL,Car_163,300.0,0.0,9.447920441498425,120.0,Manual
MANUAL,Car_231,348.0,12.204097189473714,9.808637289775877,60.0,Manual
MANUAL,Car_169,303.0,0.0,7.285356567308149,120.0,Manual
MANUAL,Car_193,330.0,0.0,10.310281359038479,90.0,Manual
MANUAL,Car_215,342.0,0.0,13.99180505932075,75.0,Manual
MANUAL,Car_240,358.0,5.780036140394316,7.60295704085547,60.0,Manual
MANUAL,Car_233,348.0,13.51165208705089,10.391609501288547,60.0,Manual
MANUAL,Car_186,322.0,0.0,5.715866894273644,105.0,Manual
MANUAL,Car_245,365.0,1.327603529123735,6.658738874631975,60.0,Manual
MANUAL,Car_249,368.0,0.0,8.270044570215486,60.0,Manual
MANUAL,Car_207,339.0,0.0,7.543038793769025,90.0,Manual
MANUAL,Car_224,345.0,2.084921075813156,14.653507327015536,75.0,Manual
MANUAL,Car_188,325.0,0.0,7.2607782035940955,105.0,Manual
MANUAL,Car_234,349.0,12.63793349063917,15.838109230428225,60.0,Manual
MANUAL,Car_213,342.0,0.0,5.8184242626912175,90.0,Manual
MANUAL,Car_199,335.0,0.0,14.217710685761903,90.0,Manual
MANUAL,Car_219,344.0,0.0,6.161286847532298,90.0,Manual
MANUAL,Car_181,311.0,0.0,9.77780947724046,120.0,Manual
MANUAL,Car_180,311.0,0.0,9.925233614189393,120.0,Manual
MANUAL,Car_42,121.0,0.0,5.350847152101265,315.0,Manual
MANUAL,Car_256,372.0,0.0,9.771078959154153,60.0,Manual
MANUAL,Car_251,369.0,0.0,14.342905606761498,60.0,Manual
MANUAL,Car_148,252.0,0.0,12.175695068717785,180.0,Manual
MANUAL,Car_263,381.0,0.0,6.031568514712411,60.0,Manual
MANUAL,Car_238,357.0,6.032579740847098,10.146968769497331,75.0,Manual
MANUAL,Car_257,375.0,0.0,13.237061097103894,60.0,Manual
MANUAL,Car_218,344.0,0.0,14.289937260949756,90.0,Manual
MANUAL,Car_128,228.0,0.0,10.416881235455355,210.0,Manual
MANUAL,Car_258,376.0,0.0,14.228307001959168,60.0,Manual
MANUAL,Car_236,356.0,6.293409411349273,13.282191373386889,75.0,Manual
MANUAL,Car_264,381.0,0.0,10.229864692859625,60.0,Manual
MANUAL,Car_243,362.0,2.9837313588826646,11.963308019341998,75.0,Manual
MANUAL,Car_260,379.0,0.0,13.4401406075346,60.0,Manual
MANUAL,Car_272,391.0,0.0,10.629871014281942,60.0,Manual
MANUAL,Car_270,389.0,0.0,15.320294124088118,60.0,Manual
MANUAL,Car_274,396.0,0.0,9.432115337343408,60.0,Manual
MANUAL,Car_227,347.0,10.24914576495189,6.218730671237214,105.0,Manual
MANUAL,Car_210,340.0,0.0,10.877464733874445,120.0,Manual
MANUAL,Car_288,408.0,0.0,6.083995042444859,60.0,Manual
MANUAL,Car_283,407.0,0.0,7.354627545777604,60.0,Manual
MANUAL,Car_171,304.0,0.0,7.946801807549839,165.0,Manual
MANUAL,Car_285,407.0,0.0,10.00491493912039,60.0,Manual
MANUAL,Car_203,336.0,0.0,8.83276429685353,135.0,Manual
MANUAL,Car_275,397.0,0.0,8.554420410440011,75.0,Manual
MANUAL,Car_294,411.0,2.141222791818734,7.432563729174666,60.0,Manual
MANUAL,Car_291,410.0,0.0,10.838609938386941,60.0,Manual
MANUAL,Car_247,367.0,0.0,10.262010949005582,105.0,Manual
MANUAL,Car_214,342.0,0.0,8.282204918422003,135.0,Manual
MANUAL,Car_297,413.0,1.807733872098197,10.748601526300845,60.0,Manual
MANUAL,Car_278,405.0,0.0,5.792597830953421,75.0,Manual
MANUAL,Car_295,411.0,2.479122964456508,12.799511235914343,60.0,Manual
MANUAL,Car_314,425.0,5.012734479249616,11.436846879137228,45.0,Manual
MANUAL,Car_301,414.0,5.598767704165084,7.085564136448056,60.0,Manual
MANUAL,Car_206,339.0,0.0,14.518138776064061,135.0,Manual
MANUAL,Car_296,412.0,2.5738659118751457,14.789684462073351,60.0,Manual
MANUAL,Car_229,348.0,10.938030911151372,10.581745630561866,120.0,Manual
MANUAL,Car_237,357.0,5.3703581225822745,13.288046853831508,114.0,Manual
MANUAL,Car_298,413.0,2.3010595216737784,15.8591877359519,60.0,Manual
MANUAL,Car_289,410.0,0.0,7.762991499125523,75.0,Manual
MANUAL,Car_93,188.0,0.0,6.980365545015487,299.45,Manual
MANUAL,Car_259,378.0,0.0,10.082185868775502,106.5,Manual
MANUAL,Car_279,405.0,0.0,15.07059536896945,75.0,Manual
MANUAL,Car_304,416.0,8.227002736382587,11.023593844256608,60.0,Manual
MANUAL,Car_53,132.0,0.0,3.6874412504298273,360.0,Manual
MANUAL,Car_15,62.0,0.0,2.18530299730152,432.58334,Manual
MANUAL,Car_302,414.0,7.8470457637758955,14.930790698499887,60.0,Manual
MANUAL,Car_269,387.0,0.0,6.441738923267213,105.0,Manual
MANUAL,Car_307,417.0,10.199941807498988,11.41466665159665,60.0,Manual
MANUAL,Car_244,364.0,1.612186947479131,15.171990733226675,120.0,Manual
MANUAL,Car_313,420.0,9.447920441498411,11.764260138388881,60.0,Manual
MANUAL,Car_308,419.0,8.714258650009072,13.949546220054309,60.0,Manual
MANUAL,Car_317,428.0,2.991805059320768,11.652304032228953,60.0,Manual
MANUAL,Car_277,401.0,0.0,11.667024411902876,90.0,Manual
MANUAL,Car_315,427.0,3.285356567308156,12.511980366056324,60.0,Manual
MANUAL,Car_300,414.0,4.773723023013588,11.452135163540813,75.0,Manual
MANUAL,Car_321,431.0,1.9863424037557138,12.729515596329222,60.0,Manual
MANUAL,Car_323,442.0,0.0,6.48593371001128,60.0,Manual
MANUAL,Car_341,477.0,0.0,11.266190741657061,21.0,Manual
MANUAL,Car_324,443.0,0.0,6.629517439588506,60.0,Manual
MANUAL,Car_310,419.0,9.251681400153757,6.6100705312197,75.0,Manual
MANUAL,Car_253,370.0,0.0,6.14791412116191,135.0,Manual
MANUAL,Car_306,417.0,9.649353187510712,10.42452733611074,75.0,Manual
MANUAL,Car_246,367.0,0.0,11.146372225633428,135.0,Manual
MANUAL,Car_85,179.0,0.0,4.971386300073208,330.0,Manual
MANUAL,Car_271,389.0,0.0,5.930984823524088,120.0,Manual
MANUAL,Car_329,447.0,0.0,8.538603699025892,60.0,Manual
MANUAL,Car_255,371.0,0.0,10.819629201224865,135.0,Manual
MANUAL,Car_125,222.0,0.0,10.230690150036299,285.0,Manual
MANUAL,Car_108,211.0,0.0,9.786954633962537,298.76666,Manual
MANUAL,Car_305,416.0,8.933779459863501,6.27414588783821,90.0,Manual
MANUAL,Car_242,359.0,5.7595336132617945,6.9263214230111005,150.0,Manual
MANUAL,Car_200,335.0,0.0,6.759233915689478,180.0,Manual
MANUAL,Car_331,454.0,0.0,9.624163034539192,60.0,Manual
MANUAL,Car_334,455.0,0.0,9.021815153919457,60.0,Manual
MANUAL,Car_273,395.0,0.0,9.223343097723859,120.0,Manual
MANUAL,Car_333,455.0,0.0,9.486021328148325,60.0,Manual
MANUAL,Car_223,345.0,0.0,14.780491881064167,165.0,Manual
MANUAL,Car_332,454.0,0.0,11.509572032095578,60.0,Manual
MANUAL,Car_309,419.0,8.855330645862182,9.011383873955332,90.0,Manual
MANUAL,Car_261,380.0,0.0,15.31660989857101,132.0,Manual
MANUAL,Car_61,146.0,0.0,6.3449835739986264,375.0,Manual
MANUAL,Car_239,358.0,5.109547813906659,14.59133235936935,150.0,Manual
MANUAL,Car_241,358.0,6.571112296023671,13.639909758129775,150.0,Manual
MANUAL,Car_225,346.0,3.591442211025992,13.855791800040917,165.0,Manual
MANUAL,Car_252,369.0,0.0,10.02055934045857,150.0,Manual
MANUAL,Car_318,429.0,2.3829931812497875,11.073473445506298,90.0,Manual
MANUAL,Car_88,181.0,0.0,7.246301460177045,345.0,Manual
MANUAL,Car_371,498.0,0.0,14.916709565903226,22.5,Manual
MANUAL,Car_265,381.0,0.0,13.842449084914213,142.5,Manual
MANUAL,Car_335,471.0,0.0,6.7185838685160535,60.0,Manual
MANUAL,Car_7,28.0,0.0,1.3711246049966639,511.53333,Manual
MANUAL,Car_262,381.0,0.0,11.239859019535254,150.0,Manual
MANUAL,Car_340,477.0,0.0,6.051473513537485,60.0,Manual
MANUAL,Car_312,420.0,8.793080303744716,10.50888147634654,105.0,Manual
MANUAL,Car_339,477.0,0.0,12.339204315592951,60.0,Manual
MANUAL,Car_353,483.0,0.0,6.7314588312346215,60.0,Manual
MANUAL,Car_143,237.0,0.0,13.027103853117062,300.0,Manual
MANUAL,Car_91,188.0,0.0,4.537430791852751,360.0,Manual
MANUAL,Car_352,482.0,0.0,11.305452556181125,60.0,Manual
MANUAL,Car_356,489.0,0.0,5.8653024657803865,60.0,Manual
MANUAL,Car_326,444.0,0.0,6.2943650067925825,105.0,Manual
MANUAL,Car_357,490.0,0.0,6.786909780083705,60.0,Manual
MANUAL,Car_390,523.0,0.0,11.39479054173267,22.5,Manual
MANUAL,Car_316,428.0,2.31028135903847,8.77847333743098,120.0,Manual
MANUAL,Car_173,307.0,0.0,12.193681616009732,240.0,Manual
MANUAL,Car_406,533.0,0.0,12.293960654712997,15.0,Manual
MANUAL,Car_359,492.0,0.0,8.625342627577917,60.0,Manual
MANUAL,Car_368,497.0,0.0,6.687877183438352,60.0,Manual
MANUAL,Car_364,497.0,0.0,8.197785145153407,60.0,Manual
MANUAL,Car_217,343.0,0.0,13.389242968243302,210.0,Manual
MANUAL,Car_342,478.0,0.0,13.675981063962938,75.0,Manual
MANUAL,Car_363,496.0,0.0,10.95726575129518,60.0,Manual
MANUAL,Car_330,450.0,0.0,12.519101566912353,105.0,Manual
MANUAL,Car_372,500.0,0.0,9.337834540395738,60.0,Manual
MANUAL,Car_248,368.0,0.0,6.701278843871469,195.0,Manual
MANUAL,Car_360,495.0,0.0,14.806467102043376,60.0,Manual
MANUAL,Car_280,406.0,0.0,14.461310457775088,150.0,Manual
MANUAL,Car_284,407.0,0.0,9.788690140451271,154.0,Manual
MANUAL,Car_366,497.0,0.0,13.792897310652444,60.0,Manual
MANUAL,Car_105,208.0,0.0,6.028614022447984,360.0,Manual
MANUAL,Car_373,501.0,0.0,14.54883309536509,60.0,Manual
MANUAL,Car_349,481.0,0.0,5.87853169134235,90.0,Manual
MANUAL,Car_336,474.0,0.0,14.344134459812965,90.0,Manual
MANUAL,Car_303,414.0,10.141810036757647,6.035454980330149,150.0,Manual
MANUAL,Car_380,509.0,0.0,11.718913626782694,60.0,Manual
MANUAL,Car_345,480.0,0.0,11.678229660949883,90.0,Manual
MANUAL,Car_367,497.0,0.0,10.495567066286721,75.0,Manual
MANUAL,Car_202,336.0,0.0,7.0106485845918165,240.0,Manual
MANUAL,Car_365,497.0,0.0,12.070784072719423,75.0,Manual
MANUAL,Car_354,483.0,0.0,12.95672588546256,90.0,Manual
MANUAL,Car_385,520.0,0.0,8.095670711350985,60.0,Manual
MANUAL,Car_292,411.0,0.0,13.869331294151422,165.0,Manual
MANUAL,Car_391,525.0,0.0,6.224975640519535,60.0,Manual
MANUAL,Car_388,522.0,0.0,10.072392649773697,60.0,Manual
MANUAL,Car_392,526.0,0.0,6.87842772500302,60.0,Manual
MANUAL,Car_351,482.0,0.0,7.013704800266066,105.0,Manual
MANUAL,Car_396,527.0,0.0,7.746670494091317,60.0,Manual
MANUAL,Car_344,479.0,0.0,12.420842884598144,105.0,Manual
MANUAL,Car_393,526.0,0.0,12.979770380781043,60.0,Manual
MANUAL,Car_325,443.0,0.0,8.670777701291204,150.0,Manual
MANUAL,Car_38,119.0,0.0,2.605967749440948,480.18332,Manual
MANUAL,Car_401,532.0,0.0,9.79510730790868,60.0,Manual
MANUAL,Car_17,64.0,0.0,2.518841068268701,535.2833,Manual
MANUAL,Car_404,532.0,0.0,10.52827317435706,60.0,Manual
MANUAL,Car_374,505.0,0.0,7.862314318017282,90.0,Manual
MANUAL,Car_405,533.0,0.0,10.153353102630858,60.0,Manual
MANUAL,Car_327,445.0,0.0,9.72573084052273,150.0,Manual
MANUAL,Car_379,508.0,0.0,7.8325452248395875,90.0,Manual
MANUAL,Car_347,481.0,0.0,7.451938295913835,120.0,Manual
MANUAL,Car_370,498.0,0.0,5.959542086678612,105.0,Manual
MANUAL,Car_399,530.0,0.0,6.850394804815584,75.0,Manual
MANUAL,Car_293,411.0,0.0,9.124451590741682,195.0,Manual
MANUAL,Car_355,489.0,0.0,7.392090979106086,120.0,Manual
MANUAL,Car_414,547.0,0.0,9.564063706490831,60.0,Manual
MANUAL,Car_383,517.0,0.0,10.032958909383687,90.0,Manual
MANUAL,Car_389,522.0,0.0,6.908903883253583,90.0,Manual
MANUAL,Car_337,474.0,0.0,10.167619065368156,135.0,Manual
MANUAL,Car_311,419.0,9.762501022299602,11.265700777921712,180.0,Manual
MANUAL,Car_418,549.0,0.0,11.89483070860999,60.0,Manual
MANUAL,Car_417,549.0,0.0,12.414182498684681,60.0,Manual
MANUAL,Car_419,551.0,0.0,13.01025831770307,60.0,Manual
MANUAL,Car_420,551.0,0.0,14.497072353362398,60.0,Manual
MANUAL,Car_361,495.0,0.0,11.59676396423534,120.0,Manual
MANUAL,Car_378,508.0,0.0,15.0033734652707,105.0,Manual
MANUAL,Car_426,562.0,0.0,7.26816740886056,60.0,Manual
MANUAL,Car_290,410.0,0.0,8.74858238235161,210.75,Manual
MANUAL,Car_400,531.0,0.0,8.60374496628601,90.0,Manual
MANUAL,Car_395,527.0,0.0,12.765256018820704,90.0,Manual
MANUAL,Car_425,558.0,0.0,13.14257884927537,60.0,Manual
MANUAL,Car_338,476.0,0.0,5.854855609906656,150.0,Manual
MANUAL,Car_18,64.0,0.0,2.065691979531799,565.9667,Manual
MANUAL,Car_409,534.0,0.0,9.413310089490732,90.0,Manual
MANUAL,Car_384,518.0,0.0,11.158434963396287,105.0,Manual
MANUAL,Car_427,565.0,0.0,13.550026749064044,60.0,Manual
MANUAL,Car_376,506.0,0.0,14.61626304053572,120.0,Manual
MANUAL,Car_432,572.0,0.0,9.024263157151575,60.0,Manual
MANUAL,Car_346,480.0,0.0,13.139096794095202,150.0,Manual
MANUAL,Car_422,554.0,0.0,14.686840049478818,75.0,Manual
MANUAL,Car_411,541.0,0.0,13.500932646816604,90.0,Manual
MANUAL,Car_287,408.0,0.0,12.592976021062922,225.0,Manual
MANUAL,Car_71,159.0,0.0,7.089908684469421,480.0,Manual
MANUAL,Car_434,576.0,0.0,11.466256061346565,60.0,Manual
MANUAL,Car_386,520.0,0.0,8.440730174224974,120.0,Manual
MANUAL,Car_81,171.0,0.0,4.172281737848495,473.73334,Manual
MANUAL,Car_375,506.0,0.0,8.739269529663499,135.0,Manual
MANUAL,Car_468,615.0,0.0,12.365849115840765,24.0,Manual
MANUAL,Car_437,587.0,0.0,6.367740541959339,60.0,Manual
MANUAL,Car_299,414.0,1.902540872567613,14.974774631714183,225.0,Manual
MANUAL,Car_441,595.0,0.0,5.114716825538284,60.0,Manual
MANUAL,Car_438,588.0,0.0,12.245361632452873,60.0,Manual
MANUAL,Car_413,546.0,0.0,9.380122876558252,105.0,Manual
MANUAL,Car_440,591.0,0.0,11.7537756693534,60.0,Manual
MANUAL,Car_358,490.0,0.0,8.53900795323004,165.0,Manual
MANUAL,Car_403,532.0,0.0,12.84164599247806,120.0,Manual
MANUAL,Car_122,217.0,0.0,6.4070510989577665,442.85,Manual
MANUAL,Car_448,599.0,0.0,9.06397926644285,60.0,Manual
MANUAL,Car_444,597.0,0.0,11.912449810832321,60.0,Manual
MANUAL,Car_431,570.0,0.0,9.749282848524413,90.0,Manual
MANUAL,Car_319,430.0,1.9032615883394328,13.321728016395877,225.0,Manual
MANUAL,Car_182,312.0,0.0,13.68865379285236,345.0,Manual
MANUAL,Car_415,547.0,0.0,6.696258810958929,120.0,Manual
MANUAL,Car_454,603.0,0.0,11.72953219578985,60.0,Manual
MANUAL,Car_394,526.0,0.0,14.295167768135409,135.0,Manual
MANUAL,Car_461,609.0,0.0,8.526678878523999,60.0,Manual
